producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,antiguedad_dias,dias_sin_movimiento,ratio_deuda,es_inactivo,carga_mensual_ratio
PRD-00021142,USR-08182,tarjeta_credito_hey,2023-07-11,activo,48000.0,27518.4,0.5733,29.0,,,2025-11-26,1019,150,0.5733,1,
PRD-00021143,USR-08182,credito_nomina,2023-03-19,activo,44000.0,13010.8,0.2957,29.22,18.0,901.39,2025-11-14,1133,162,0.2956999999999999,1,0.0692801365019829
PRD-00021147,USR-08183,tarjeta_credito_hey,2022-12-09,activo,41000.0,16822.3,0.4103,30.39,,,2025-10-19,1233,188,0.4103,1,
PRD-00021151,USR-08185,tarjeta_credito_hey,2025-04-23,activo,75000.0,43830.0,0.5844,39.23,,,2025-11-12,367,164,0.5844,1,
PRD-00021153,USR-08186,tarjeta_credito_hey,2025-08-27,activo,40000.0,11892.0,0.2973,38.89,,,2025-10-08,241,199,0.2973,1,
PRD-00021154,USR-08186,credito_nomina,2024-08-15,activo,72000.0,30254.4,0.4202,28.99,6.0,5477.23,2025-11-05,618,171,0.4202,1,0.1810391215823152
PRD-00021158,USR-08187,tarjeta_credito_hey,2024-09-27,activo,133000.0,19484.5,0.1465,28.95,,,2025-09-04,575,233,0.1465,1,
PRD-00021161,USR-08188,credito_auto,2024-12-08,suspendido,186000.0,76948.2,0.4137,22.97,36.0,2977.44,2025-09-04,503,233,0.4136999999999999,1,0.0386940825126513
PRD-00021167,USR-08190,tarjeta_credito_negocios,2025-09-11,activo,94000.0,39132.2,0.4163,44.69,,,2025-11-22,226,154,0.4162999999999999,1,
PRD-00021169,USR-08191,tarjeta_credito_hey,2023-12-28,activo,27000.0,11064.6,0.4098,43.04,,,2025-09-14,849,223,0.4098,1,
PRD-00021171,USR-08192,tarjeta_credito_negocios,2025-04-06,activo,375000.0,108675.0,0.2898,55.4,,,2025-09-05,384,232,0.2898,1,
PRD-00021175,USR-08193,credito_auto,2025-07-17,activo,332000.0,88345.2,0.2661,14.97,24.0,4282.3,2025-09-06,282,231,0.2661,1,0.0484723561664923
PRD-00021177,USR-08194,tarjeta_credito_hey,2025-08-20,activo,61000.0,11565.6,0.1896,37.05,,,2025-11-04,248,172,0.1896,1,
PRD-00021180,USR-08195,tarjeta_credito_hey,2025-07-20,activo,142000.0,32432.8,0.2284,45.23,,,2025-11-19,279,157,0.2284,1,
PRD-00021184,USR-08196,tarjeta_credito_negocios,2024-05-17,activo,193000.0,97580.8,0.5056,48.34,,,2025-10-30,708,177,0.5056,1,
PRD-00021185,USR-08196,credito_personal,2025-10-22,activo,14000.0,3145.8,0.2247,32.97,36.0,138.71,2025-09-18,185,219,0.2247,1,0.0440937122512556
PRD-00021186,USR-08196,credito_auto,2025-06-02,activo,146000.0,77905.6,0.5336,22.1,24.0,4045.45,2025-11-06,327,170,0.5336000000000001,1,0.051927589287548
PRD-00021188,USR-08197,tarjeta_credito_hey,2024-04-04,activo,107000.0,57277.1,0.5353,42.83,,,2025-10-28,751,179,0.5353,1,
PRD-00021190,USR-08198,tarjeta_credito_hey,2025-09-27,activo,97000.0,49751.3,0.5129,45.39,,,2025-09-05,210,232,0.5129,1,
PRD-00021191,USR-08198,credito_nomina,2025-09-16,activo,70000.0,38115.0,0.5445,30.54,18.0,2665.79,2025-11-11,221,165,0.5445,1,0.0699407057588875
PRD-00021194,USR-08199,tarjeta_credito_hey,2023-12-30,activo,116000.0,62953.2,0.5427,38.29,,,2025-09-28,847,209,0.5427,1,
PRD-00021196,USR-08200,credito_nomina,2024-07-17,activo,63000.0,14313.6,0.2272,28.47,24.0,789.08,2025-08-30,647,238,0.2272,1,0.0551279901632014
PRD-00021199,USR-08201,tarjeta_credito_hey,2024-08-17,activo,13000.0,8126.3,0.6251,30.33,,,2025-09-22,616,215,0.6251,1,
PRD-00021201,USR-08202,tarjeta_credito_hey,2022-10-29,cancelado,35000.0,24048.5,0.6871,42.7,,,2025-10-05,1274,202,0.6871,1,
PRD-00021203,USR-08203,tarjeta_credito_hey,2025-07-09,activo,110000.0,35431.0,0.3221,31.7,,,2025-11-01,290,175,0.3221,1,
PRD-00021205,USR-08204,tarjeta_credito_hey,2025-08-17,activo,53000.0,21666.4,0.4088,32.69,,,2025-10-28,251,179,0.4088,1,
PRD-00021207,USR-08205,tarjeta_credito_hey,2025-08-02,activo,132000.0,65023.2,0.4926,29.27,,,2025-09-01,266,236,0.4926,1,
PRD-00021210,USR-08206,tarjeta_credito_hey,2024-06-24,activo,34000.0,25687.0,0.7555,29.13,,,2025-09-20,670,217,0.7555,1,
PRD-00021211,USR-08206,credito_personal,2025-03-02,suspendido,53000.0,43338.1,0.8177,39.91,24.0,2649.65,2025-09-04,419,233,0.8177,1,0.0611390439359362
PRD-00021213,USR-08207,tarjeta_credito_hey,2025-10-16,activo,144000.0,92750.4,0.6441,34.49,,,2025-09-30,191,207,0.6441,1,
PRD-00021216,USR-08208,tarjeta_credito_hey,2025-01-17,activo,141000.0,35278.2,0.2502,33.7,,,2025-09-04,463,233,0.2502,1,
PRD-00021219,USR-08209,tarjeta_credito_negocios,2025-03-20,activo,241000.0,26172.6,0.1086,34.38,,,2025-09-03,401,234,0.1085999999999999,1,
PRD-00021220,USR-08209,credito_personal,2025-07-19,activo,60000.0,17658.0,0.2943,53.97,12.0,1936.21,2025-09-15,280,222,0.2943,1,0.1096505833050175
PRD-00021222,USR-08210,tarjeta_credito_hey,2024-05-29,activo,130000.0,37531.0,0.2887,35.55,,,2025-11-12,696,164,0.2887,1,
PRD-00021226,USR-08211,tarjeta_credito_hey,2024-02-01,activo,147000.0,48216.0,0.328,46.47,,,2025-09-08,814,229,0.328,1,
PRD-00021228,USR-08211,credito_auto,2023-08-14,activo,62000.0,12511.6,0.2018,15.54,60.0,301.21,2025-09-10,985,227,0.2018,1,0.0240744589021388
PRD-00021230,USR-08212,tarjeta_credito_garantizada,2025-04-04,activo,22000.0,17736.4,0.8062,58.85,,,2025-11-08,386,168,0.8062,1,
PRD-00021231,USR-08212,credito_personal,2023-05-08,activo,12000.0,11307.6,0.9423,35.78,12.0,1134.74,2025-11-06,1083,170,0.9423,1,0.1003519756623863
PRD-00021233,USR-08213,tarjeta_credito_hey,2023-12-18,activo,66000.0,45493.8,0.6893,45.01,,,2025-11-24,859,152,0.6893,1,
PRD-00021236,USR-08214,credito_auto,2022-10-10,activo,137000.0,21741.9,0.1587,23.11,36.0,842.87,2025-09-13,1293,224,0.1587,1,0.0387670810738711
PRD-00021242,USR-08217,tarjeta_credito_hey,2025-09-27,activo,114000.0,34792.8,0.3052,28.68,,,2025-11-05,210,171,0.3052,1,
PRD-00021245,USR-08218,tarjeta_credito_hey,2025-09-06,activo,22000.0,15496.8,0.7044,29.05,,,2025-09-15,231,222,0.7043999999999999,1,
PRD-00021246,USR-08218,tarjeta_credito_garantizada,2025-08-28,revision_de_pagos,19000.0,16231.7,0.8543,58.48,,,2025-11-05,240,171,0.8543000000000001,1,
PRD-00021247,USR-08218,credito_personal,2025-08-24,activo,55000.0,46744.5,0.8499,28.3,24.0,2572.89,2025-10-20,244,187,0.8499,1,0.0550415556910438
PRD-00021249,USR-08219,tarjeta_credito_hey,2022-11-05,activo,108000.0,26427.6,0.2447,45.34,,,2025-11-27,1267,149,0.2446999999999999,1,
PRD-00021253,USR-08220,tarjeta_credito_hey,2024-08-01,activo,112000.0,37430.4,0.3342,43.92,,,2025-11-20,632,156,0.3342,1,
PRD-00021259,USR-08223,tarjeta_credito_hey,2025-06-01,activo,116000.0,66282.4,0.5714,38.09,,,2025-10-12,328,195,0.5713999999999999,1,
PRD-00021262,USR-08224,credito_nomina,2025-08-22,activo,54000.0,21524.4,0.3986,26.14,24.0,1161.14,2025-11-06,246,170,0.3986,1,0.0539452899964691
PRD-00021269,USR-08228,tarjeta_credito_hey,2024-06-23,activo,67000.0,45312.1,0.6763,37.34,,,2025-11-06,671,170,0.6763,1,
PRD-00021271,USR-08229,tarjeta_credito_hey,2024-07-31,activo,26000.0,19146.4,0.7364,34.2,,,2025-09-02,633,235,0.7364,1,
PRD-00021273,USR-08230,tarjeta_credito_hey,2025-05-11,activo,116000.0,94400.8,0.8138,36.03,,,2025-09-22,349,215,0.8138000000000001,1,
PRD-00021276,USR-08231,tarjeta_credito_negocios,2023-02-20,activo,101000.0,30865.6,0.3056,37.35,,,2025-09-19,1160,218,0.3056,1,
PRD-00021278,USR-08232,tarjeta_credito_hey,2022-12-19,activo,68000.0,21930.0,0.3225,36.36,,,2025-10-20,1223,187,0.3225,1,
PRD-00021279,USR-08232,credito_nomina,2022-07-04,cancelado,11000.0,5570.4,0.5064,23.48,24.0,293.07,2025-09-08,1391,229,0.5064,1,0.052612020680741
PRD-00021282,USR-08234,tarjeta_credito_hey,2025-03-30,activo,142000.0,123128.2,0.8671,41.09,,,2025-11-10,391,166,0.8671,1,
PRD-00021283,USR-08234,tarjeta_credito_garantizada,2025-03-28,activo,14000.0,10273.2,0.7338,60.84,,,2025-09-17,393,220,0.7338,1,
PRD-00021285,USR-08235,tarjeta_credito_hey,2023-08-10,activo,64000.0,32672.0,0.5105,34.33,,,2025-09-27,989,210,0.5105,1,
PRD-00021289,USR-08236,credito_auto,2023-11-16,cancelado,173000.0,44357.2,0.2564,23.16,48.0,1425.6,2025-09-19,891,218,0.2563999999999999,1,0.0321390890317693
PRD-00021292,USR-08237,tarjeta_credito_hey,2023-04-16,activo,90000.0,17118.0,0.1902,35.69,,,2025-10-09,1105,198,0.1902,1,
PRD-00021294,USR-08238,credito_personal,2025-10-10,revision_de_pagos,17000.0,14652.3,0.8619,51.46,18.0,1184.72,2025-11-22,197,154,0.8619,1,0.080855565337865
PRD-00021297,USR-08239,tarjeta_credito_hey,2025-02-15,cancelado,96000.0,14937.6,0.1556,35.61,,,2025-10-02,434,205,0.1556,1,
PRD-00021300,USR-08240,tarjeta_credito_hey,2025-08-21,activo,89000.0,49866.7,0.5603,37.79,,,2025-09-16,247,221,0.5603,1,
PRD-00021301,USR-08240,credito_nomina,2023-11-04,activo,75000.0,32955.0,0.4394,22.61,12.0,3094.09,2025-10-19,903,188,0.4394,1,0.0938883325747231
PRD-00021305,USR-08242,tarjeta_credito_hey,2025-05-29,activo,72000.0,23587.2,0.3276,28.35,,,2025-11-28,331,148,0.3276,1,
PRD-00021309,USR-08244,tarjeta_credito_negocios,2024-06-24,activo,131000.0,14829.2,0.1132,44.14,,,2025-09-20,670,217,0.1132,1,
PRD-00021310,USR-08244,credito_personal,2024-08-27,activo,93000.0,26365.5,0.2835,37.99,36.0,1237.71,2025-10-28,606,179,0.2835,1,0.0469443022131194
PRD-00021316,USR-08247,tarjeta_credito_hey,2025-05-07,activo,8000.0,606.4,0.0758,34.59,,,2025-09-17,353,220,0.0757999999999999,1,
PRD-00021320,USR-08248,tarjeta_credito_hey,2024-11-25,activo,11000.0,3175.7,0.2887,35.73,,,2025-09-09,516,228,0.2886999999999999,1,
PRD-00021325,USR-08250,tarjeta_credito_hey,2024-10-14,activo,120000.0,71796.0,0.5983,40.62,,,2025-10-21,558,186,0.5983,1,
PRD-00021327,USR-08251,tarjeta_credito_garantizada,2025-01-15,activo,20000.0,4376.0,0.2188,45.29,,,2025-09-12,465,225,0.2188,1,
PRD-00021329,USR-08252,credito_nomina,2025-05-21,activo,71000.0,11331.6,0.1596,30.67,6.0,2061.09,2025-09-15,339,222,0.1596,1,0.1818887006248014
PRD-00021336,USR-08255,tarjeta_credito_hey,2022-12-27,activo,59000.0,4489.9,0.0761,28.8,,,2025-10-06,1215,201,0.0760999999999999,1,
PRD-00021339,USR-08256,tarjeta_credito_hey,2021-04-06,activo,97000.0,30108.8,0.3104,40.88,,,2025-09-30,1845,207,0.3104,1,
PRD-00021341,USR-08257,tarjeta_credito_hey,2025-04-15,revision_de_pagos,115000.0,102223.5,0.8889,37.05,,,2025-11-12,375,164,0.8889,1,
PRD-00021343,USR-08258,tarjeta_credito_hey,2025-09-17,activo,124000.0,92466.8,0.7457,30.85,,,2025-10-23,220,184,0.7457,1,
PRD-00021344,USR-08258,credito_personal,2024-05-20,activo,90000.0,87156.0,0.9684,47.83,36.0,4600.37,2025-09-07,705,230,0.9684,1,0.0527831704070861
PRD-00021350,USR-08261,credito_nomina,2025-08-21,activo,56000.0,16329.6,0.2916,26.91,6.0,2939.16,2025-11-17,247,159,0.2916,1,0.1799897119341563
PRD-00021352,USR-08262,tarjeta_credito_hey,2023-03-20,activo,29000.0,6858.5,0.2365,39.03,,,2025-10-09,1132,198,0.2365,1,
PRD-00021355,USR-08263,tarjeta_credito_hey,2025-07-18,activo,52000.0,11512.8,0.2214,44.45,,,2025-09-15,281,222,0.2213999999999999,1,
PRD-00021359,USR-08264,tarjeta_credito_hey,2023-04-11,cancelado,77000.0,27712.3,0.3599,33.48,,,2025-10-21,1110,186,0.3599,1,
PRD-00021360,USR-08264,credito_nomina,2025-03-25,activo,24000.0,10550.4,0.4396,17.2,24.0,522.65,2025-10-10,396,197,0.4396,1,0.0495384061267819
PRD-00021365,USR-08266,tarjeta_credito_hey,2024-01-15,activo,36000.0,11451.6,0.3181,44.7,,,2025-09-20,831,217,0.3181,1,
PRD-00021369,USR-08267,tarjeta_credito_negocios,2024-03-08,activo,278000.0,114508.2,0.4119,34.85,,,2025-10-05,778,202,0.4119,1,
PRD-00021372,USR-08268,tarjeta_credito_negocios,2025-02-18,activo,253000.0,124450.7,0.4919,55.96,,,2025-09-15,431,222,0.4919,1,
PRD-00021373,USR-08268,credito_personal,2022-07-17,activo,42000.0,20386.8,0.4854,35.27,24.0,1195.91,2025-11-13,1378,163,0.4854,1,0.0586609963309592
PRD-00021376,USR-08269,tarjeta_credito_hey,2025-06-06,activo,74000.0,21171.4,0.2861,38.11,,,2025-10-18,323,189,0.2861,1,
PRD-00021379,USR-08270,tarjeta_credito_hey,2025-10-26,activo,13000.0,1961.7,0.1509,29.11,,,2025-09-09,181,228,0.1509,1,
PRD-00021383,USR-08271,tarjeta_credito_hey,2025-01-10,activo,71000.0,14136.1,0.1991,44.7,,,2025-10-07,470,200,0.1991,1,
PRD-00021385,USR-08271,credito_auto,2025-01-22,activo,366000.0,108262.8,0.2958,18.27,36.0,3928.64,2025-10-10,458,197,0.2958,1,0.0362879955072287
PRD-00021387,USR-08272,tarjeta_credito_hey,2024-12-14,activo,142000.0,90312.0,0.636,33.73,,,2025-11-04,497,172,0.636,1,
PRD-00021390,USR-08273,tarjeta_credito_hey,2024-12-11,activo,89000.0,53515.7,0.6013,29.42,,,2025-11-17,500,159,0.6013,1,
PRD-00021393,USR-08275,credito_nomina,2024-05-28,activo,53000.0,29102.3,0.5491,17.59,18.0,1851.21,2025-08-30,697,238,0.5491,1,0.0636104362885407
PRD-00021396,USR-08276,tarjeta_credito_negocios,2025-06-09,activo,177000.0,30921.9,0.1747,52.47,,,2025-11-21,320,155,0.1747,1,
PRD-00021397,USR-08276,credito_auto,2025-07-28,activo,261000.0,134127.9,0.5139,14.9,48.0,3726.08,2025-10-07,271,200,0.5139,1,0.0277800517267473
PRD-00021400,USR-08277,tarjeta_credito_hey,2025-02-26,cancelado,144000.0,21038.4,0.1461,31.06,,,2025-10-25,423,182,0.1461,1,
PRD-00021402,USR-08278,credito_personal,2025-05-24,activo,92000.0,70886.0,0.7705,30.07,12.0,6912.91,2025-10-10,336,197,0.7705,1,0.0975215134159072
PRD-00021408,USR-08281,tarjeta_credito_hey,2025-01-17,activo,91000.0,32177.6,0.3536,34.93,,,2025-09-04,463,233,0.3535999999999999,1,
PRD-00021411,USR-08282,tarjeta_credito_hey,2023-10-19,activo,120000.0,62016.0,0.5168,34.84,,,2025-11-04,919,172,0.5168,1,
PRD-00021414,USR-08283,credito_personal,2021-07-03,activo,20000.0,4550.0,0.2275,36.74,18.0,332.55,2025-09-13,1757,224,0.2275,1,0.073087912087912
PRD-00021416,USR-08284,tarjeta_credito_garantizada,2024-05-25,cancelado,21000.0,9576.0,0.456,48.77,,,2025-11-16,700,160,0.456,1,
PRD-00021418,USR-08285,tarjeta_credito_hey,2024-11-30,revision_de_pagos,146000.0,119355.0,0.8175,43.99,,,2025-09-22,511,215,0.8175,1,
PRD-00021419,USR-08285,credito_personal,2022-10-24,activo,47000.0,40391.8,0.8594,47.67,18.0,3183.56,2025-09-03,1279,234,0.8594,1,0.0788169876063953
PRD-00021421,USR-08286,credito_nomina,2023-12-21,cancelado,51000.0,15983.4,0.3134,25.83,24.0,859.73,2025-10-04,856,203,0.3134,1,0.053788931015929
PRD-00021425,USR-08289,credito_nomina,2025-10-23,activo,19000.0,8580.4,0.4516,25.45,6.0,1538.08,2025-10-10,184,197,0.4516,1,0.1792550463847839
PRD-00021427,USR-08290,tarjeta_credito_hey,2025-10-13,cancelado,134000.0,30887.0,0.2305,37.92,,,2025-09-23,194,214,0.2305,1,
PRD-00021428,USR-08290,credito_nomina,2025-11-27,cancelado,27000.0,10808.1,0.4003,27.67,12.0,1041.3,2025-09-14,149,223,0.4003,1,0.0963444083603963
PRD-00021431,USR-08292,credito_nomina,2024-08-09,activo,60000.0,30552.0,0.5092,18.1,6.0,5364.17,2025-11-18,624,158,0.5092,1,0.1755750851008117
PRD-00021438,USR-08295,tarjeta_credito_hey,2025-11-01,activo,64000.0,24870.4,0.3886,34.53,,,2025-10-13,175,194,0.3886,1,
PRD-00021440,USR-08296,credito_personal,2023-07-17,suspendido,95000.0,75705.5,0.7969,27.3,18.0,5172.63,2025-09-18,1013,219,0.7969,1,0.0683256830745454
PRD-00021442,USR-08297,tarjeta_credito_hey,2025-09-25,activo,118000.0,32143.2,0.2724,36.22,,,2025-10-04,212,203,0.2724,1,
PRD-00021444,USR-08298,tarjeta_credito_garantizada,2024-12-26,cancelado,11000.0,2759.9,0.2509,56.27,,,2025-09-14,485,223,0.2509,1,
PRD-00021447,USR-08299,tarjeta_credito_negocios,2025-11-24,activo,137000.0,16056.4,0.1172,37.88,,,2025-09-02,152,235,0.1172,1,
PRD-00021448,USR-08299,credito_personal,2025-08-03,activo,59000.0,8773.3,0.1487,27.98,36.0,362.8,2025-10-21,265,186,0.1487,1,0.0413527407019023
PRD-00021450,USR-08300,tarjeta_credito_hey,2025-06-28,activo,32000.0,30720.0,0.96,45.78,,,2025-09-09,301,228,0.96,1,
PRD-00021451,USR-08300,tarjeta_credito_garantizada,2025-08-15,activo,17000.0,12938.7,0.7611,50.94,,,2025-09-04,253,233,0.7611,1,
PRD-00021454,USR-08301,tarjeta_credito_hey,2025-10-19,activo,132000.0,26862.0,0.2035,35.64,,,2025-10-04,188,203,0.2035,1,
PRD-00021456,USR-08301,credito_auto,2025-09-01,activo,206000.0,62953.6,0.3056,15.52,48.0,1768.68,2025-11-28,236,148,0.3056,1,0.0280949778884765
PRD-00021458,USR-08302,tarjeta_credito_hey,2024-11-27,activo,103000.0,58998.4,0.5728,31.67,,,2025-09-21,514,216,0.5728,1,
PRD-00021460,USR-08303,tarjeta_credito_hey,2024-10-03,activo,94000.0,39527.0,0.4205,29.1,,,2025-09-30,569,207,0.4205,1,
PRD-00021466,USR-08307,tarjeta_credito_hey,2025-08-14,suspendido,41000.0,36129.2,0.8812,30.79,,,2025-09-15,254,222,0.8812,1,
PRD-00021467,USR-08307,credito_personal,2024-05-28,activo,97000.0,94759.3,0.9769,35.67,36.0,4322.54,2025-10-02,697,205,0.9769,1,0.0456159975854612
PRD-00021472,USR-08309,tarjeta_credito_hey,2025-01-24,activo,115000.0,32315.0,0.281,29.12,,,2025-09-12,456,225,0.281,1,
PRD-00021474,USR-08309,credito_auto,2025-05-09,activo,448000.0,137088.0,0.306,12.91,48.0,3671.61,2025-09-11,351,226,0.306,1,0.0267828693977591
PRD-00021477,USR-08311,tarjeta_credito_hey,2024-09-28,activo,73000.0,40427.4,0.5538,29.92,,,2025-11-02,574,174,0.5538000000000001,1,
PRD-00021478,USR-08311,credito_nomina,2024-11-21,activo,45000.0,14800.5,0.3289,30.91,24.0,834.49,2025-09-03,520,234,0.3289,1,0.0563825546434242
PRD-00021480,USR-08312,credito_nomina,2025-11-13,activo,22000.0,12001.0,0.5455,19.86,6.0,2117.61,2025-11-05,163,171,0.5455,1,0.1764527956003666
PRD-00021482,USR-08313,tarjeta_credito_hey,2024-04-29,activo,11000.0,2589.4,0.2354,29.71,,,2025-09-15,726,222,0.2354,1,
PRD-00021485,USR-08314,tarjeta_credito_hey,2025-04-27,activo,34000.0,3185.8,0.0937,28.4,,,2025-11-05,363,171,0.0937,1,
PRD-00021486,USR-08314,credito_auto,2024-09-09,activo,338000.0,106537.6,0.3152,24.1,24.0,5638.08,2025-10-23,593,184,0.3152,1,0.0529210344516865
PRD-00021488,USR-08315,tarjeta_credito_hey,2024-11-14,activo,45000.0,16906.5,0.3757,44.93,,,2025-11-07,527,169,0.3757,1,
PRD-00021489,USR-08315,credito_nomina,2025-05-08,activo,48000.0,26961.6,0.5617,31.29,12.0,2645.55,2025-11-12,352,164,0.5617,1,0.0981228858821435
PRD-00021493,USR-08318,tarjeta_credito_hey,2025-10-20,revision_de_pagos,20000.0,17962.0,0.8981,42.63,,,2025-10-13,187,194,0.8981,1,
PRD-00021494,USR-08318,credito_personal,2025-09-14,revision_de_pagos,62000.0,57226.0,0.923,35.84,18.0,4156.14,2025-10-30,223,177,0.923,1,0.0726267780379547
PRD-00021496,USR-08319,tarjeta_credito_hey,2024-12-26,activo,5000.0,2132.0,0.4264,29.96,,,2025-09-26,485,211,0.4264,1,
PRD-00021498,USR-08320,tarjeta_credito_hey,2023-02-13,activo,86000.0,24174.6,0.2811,38.48,,,2025-10-07,1167,200,0.2810999999999999,1,
PRD-00021501,USR-08321,tarjeta_credito_hey,2025-08-22,activo,126000.0,8089.2,0.0642,40.34,,,2025-10-31,246,176,0.0642,1,
PRD-00021502,USR-08321,credito_auto,2025-10-22,activo,434000.0,40014.8,0.0922,24.36,36.0,1577.47,2025-09-13,185,224,0.0922,1,0.0394221637993942
PRD-00021505,USR-08322,tarjeta_credito_hey,2025-11-25,suspendido,122000.0,19093.0,0.1565,45.95,,,2025-09-02,151,235,0.1565,1,
PRD-00021507,USR-08322,credito_auto,2024-08-11,activo,252000.0,65419.2,0.2596,22.38,48.0,2074.62,2025-11-18,622,158,0.2596,1,0.031712708195759
PRD-00021510,USR-08324,tarjeta_credito_hey,2025-08-13,activo,141000.0,47911.8,0.3398,37.27,,,2025-09-08,255,229,0.3398,1,
PRD-00021513,USR-08326,tarjeta_credito_hey,2025-07-18,activo,89000.0,37166.4,0.4176,43.39,,,2025-09-23,281,214,0.4176,1,
PRD-00021516,USR-08327,tarjeta_credito_hey,2022-10-19,activo,147000.0,15993.6,0.1088,38.64,,,2025-09-13,1284,224,0.1088,1,
PRD-00021522,USR-08329,credito_nomina,2023-12-15,activo,16000.0,3667.2,0.2292,23.21,12.0,345.37,2025-10-30,862,177,0.2292,1,0.0941781195462478
PRD-00021525,USR-08330,tarjeta_credito_hey,2025-02-07,activo,109000.0,104149.5,0.9555,46.28,,,2025-09-15,442,222,0.9555,1,
PRD-00021528,USR-08331,tarjeta_credito_hey,2025-11-18,activo,13000.0,2195.7,0.1689,39.39,,,2025-11-23,158,153,0.1689,1,
PRD-00021532,USR-08332,tarjeta_credito_hey,2025-06-04,activo,62000.0,3713.8,0.0599,29.24,,,2025-11-05,325,171,0.0599,1,
PRD-00021537,USR-08334,tarjeta_credito_hey,2023-12-31,activo,58000.0,11292.6,0.1947,28.67,,,2025-09-10,846,227,0.1947,1,
PRD-00021540,USR-08335,tarjeta_credito_hey,2024-12-10,activo,55000.0,5093.0,0.0926,43.24,,,2025-09-15,501,222,0.0926,1,
PRD-00021542,USR-08335,credito_auto,2022-01-04,activo,256000.0,74240.0,0.29,19.22,24.0,3750.28,2025-11-05,1572,171,0.29,1,0.050515625
PRD-00021544,USR-08336,credito_nomina,2025-05-07,activo,41000.0,6732.2,0.1642,28.63,24.0,371.69,2025-10-10,353,197,0.1641999999999999,1,0.0552107780517512
PRD-00021546,USR-08337,tarjeta_credito_hey,2023-05-28,activo,94000.0,27025.0,0.2875,30.64,,,2025-10-24,1063,183,0.2875,1,
PRD-00021551,USR-08340,tarjeta_credito_negocios,2024-02-24,activo,394000.0,169183.6,0.4294,37.3,,,2025-11-22,791,154,0.4294,1,
PRD-00021553,USR-08341,tarjeta_credito_hey,2025-07-07,cancelado,81000.0,13810.5,0.1705,39.05,,,2025-11-26,292,150,0.1705,1,
PRD-00021556,USR-08342,tarjeta_credito_hey,2025-10-05,activo,120000.0,30804.0,0.2567,40.75,,,2025-10-13,202,194,0.2567,1,
PRD-00021559,USR-08343,tarjeta_credito_garantizada,2025-01-09,suspendido,13000.0,9856.6,0.7582,64.04,,,2025-09-16,471,221,0.7582,1,
PRD-00021560,USR-08343,credito_personal,2025-02-04,suspendido,90000.0,74592.0,0.8288,45.56,36.0,3834.58,2025-09-06,445,231,0.8288,1,0.0514073895323895
PRD-00021563,USR-08344,tarjeta_credito_hey,2023-09-20,activo,122000.0,14030.0,0.115,44.43,,,2025-09-13,948,224,0.115,1,
PRD-00021566,USR-08345,tarjeta_credito_hey,2024-08-12,cancelado,116000.0,52234.8,0.4503,30.74,,,2025-09-02,621,235,0.4503,1,
PRD-00021569,USR-08347,tarjeta_credito_garantizada,2025-10-23,activo,18000.0,8244.0,0.458,63.88,,,2025-10-14,184,193,0.458,1,
PRD-00021572,USR-08348,tarjeta_credito_negocios,2025-04-26,activo,482000.0,144118.0,0.299,37.91,,,2025-10-02,364,205,0.299,1,
PRD-00021573,USR-08348,credito_personal,2025-05-28,activo,97000.0,40584.8,0.4184,41.91,12.0,4198.02,2025-09-14,332,223,0.4184,1,0.1034382330330567
PRD-00021576,USR-08349,tarjeta_credito_hey,2022-09-01,activo,54000.0,19747.8,0.3657,35.45,,,2025-10-11,1332,196,0.3656999999999999,1,
PRD-00021579,USR-08350,tarjeta_credito_hey,2025-07-16,activo,114000.0,34747.2,0.3048,42.91,,,2025-11-17,283,159,0.3047999999999999,1,
PRD-00021583,USR-08353,tarjeta_credito_hey,2022-03-14,activo,78000.0,26098.8,0.3346,28.61,,,2025-11-23,1503,153,0.3346,1,
PRD-00021586,USR-08354,tarjeta_credito_hey,2025-04-28,activo,141000.0,81018.6,0.5746,34.61,,,2025-10-24,362,183,0.5746,1,
PRD-00021589,USR-08355,tarjeta_credito_hey,2025-09-22,activo,104000.0,42078.4,0.4046,35.01,,,2025-11-26,215,150,0.4046,1,
